"UPA.ID","Hazard.Desc.Loc","Hazard.Desc.Loc.lt","Availability","NotWornE","NotWornNE","NotWornU","WornIncorrectlyE","WornIncorrectlyNE","WornIncorrectlyU","DisinfectionMaintenance","SizeFit","Expired","Counterfeit","PPEDiscouragedProhibited","Physiological","Training","RPP","EnforceUse","EnforceCorrectUse","FitTest","CrossContamination"
"C-1837077","1. The employer did not ensure that facial coverings were provided and worn by all unvaccinated employees at the Restaurant store location. RefT8 CCR 3205(c)(6)(A). 2. The employer did not ensure to review applicable orders and guidance from the State of California and local health departments related to COVID-19 hazards and prevention, specifically the local requirements for employee facial covering requirements. RefT8CCR 3205(c)(2)(F). 3. The employer did not ensure to implement a cleaning and disinfecting procedure, which includes the identification and cleaning/disinfection of areas, material, and other common areas used by employees and patrons. Ref T8CCR 3205(c)(7)(B)1.","1. the employer did not ensure that facial coverings were provided and worn by all unvaccinated employees at the restaurant store location. reft8 ccr 3205(c)(6)(a). 2. the employer did not ensure to review applicable orders and guidance from the state of california and local health departments related to covid-19 hazards and prevention, specifically the local requirements for employee facial covering requirements. reft8ccr 3205(c)(2)(f). 3. the employer did not ensure to implement a cleaning and disinfecting procedure, which includes the identification and cleaning/disinfection of areas, material, and other common areas used by employees and patrons. ref t8ccr 3205(c)(7)(b)1.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1741873","1. The employer failed to ensure that employees who work at the counter wear face coverings when indoors. T8 CCR 3205(c)(7)(A) 2. The employer failed to install cleanable solid partitions that effectively reduce aerosol transmission between employees and other persons at fixed work locations, where it is not possible to maintain the physical distancing requirement at all times. T8 CCR 3205(c)(8)(A)","1. the employer failed to ensure that employees who work at the counter wear face coverings when indoors. t8 ccr 3205(c)(7)(a) 2. the employer failed to install cleanable solid partitions that effectively reduce aerosol transmission between employees and other persons at fixed work locations, where it is not possible to maintain the physical distancing requirement at all times. t8 ccr 3205(c)(8)(a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1755181","Potential concern regarding implementing COVID Prevention Program for requirements to protect workers from Coronavirus to prevent the spread between person-to-person and close contact (within about 6 feet) while working and enforce wearing of face covering by all employees at the facility. Reference Title 8 CCR Sections 3203 & 3205","potential concern regarding implementing covid prevention program for requirements to protect workers from coronavirus to prevent the spread between person-to-person and close contact (within about 6 feet) while working and enforce wearing of face covering by all employees at the facility. reference title 8 ccr sections 3203 & 3205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1726263","Employees are not wearing PPE properly. Employees not washing hands between patients. Patients are allowed to take off, or not wear masks.","employees are not wearing ppe properly. employees not washing hands between patients. patients are allowed to take off, or not wear masks.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1585203","Security guards are not wearing face protection","security guards are not wearing face protection",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1574079","1. Frequently used surfaces in the facility are not being sanitized to protect employees from COVID-19. 2. Employees cannot maintain social distancing while accomplishing their work. 3. Appropriate Personal Protective Equipment (PPE) is not being provided (masks).","1. frequently used surfaces in the facility are not being sanitized to protect employees from covid-19. 2. employees cannot maintain social distancing while accomplishing their work. 3. appropriate personal protective equipment (ppe) is not being provided (masks).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1740762","The covid-19 protection plan is inadequate in that the facial coverings are causing safety issues due to restricted vision and fogging safety glasses.","the covid-19 protection plan is inadequate in that the facial coverings are causing safety issues due to restricted vision and fogging safety glasses.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1559366","3380: Employer not providing proper personal protective equipment to employees triaging patients. 5199: Employer not providing training on ATD. (Aerosol Transmissible Disease) 5199: Employer not establish ATD program.(Aerosol Transmissible Disease)","3380: employer not providing proper personal protective equipment to employees triaging patients. 5199: employer not providing training on atd. (aerosol transmissible disease) 5199: employer not establish atd program.(aerosol transmissible disease)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1794429","T8 CCR 3203 and 3205 No Plexi-glass between employee and customer at register area. No mask or gloves provided to employee for protection. T8 CCR 3273 (a) Oil on floor cause trip hazard.","t8 ccr 3203 and 3205 no plexi-glass between employee and customer at register area. no mask or gloves provided to employee for protection. t8 ccr 3273 (a) oil on floor cause trip hazard.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1659803","Potential concern that guidance from Center for Disease Control (CDC), Local Health Department and CAL/OSHA Guidance on Requirements to protect workers and patients from Coronavirus to prevent the spread between person-to-person and close contact, sanitizing of area and/or provide personal protective equipment for Covid-19. (Reference Title 8 CCR 3203 & 3380) Location: Unit 4 Surgical area. Potential concern with lack of notification for all exposed workers in the Unit 4 Surgical area where there are 10 positive cases for Covid-19 . (Reference Title 8 CCR 3203 and 5199) Please provide information on notifications to employees, procedures for COVID and to include sanitizing and ppe.","potential concern that guidance from center for disease control (cdc), local health department and cal/osha guidance on requirements to protect workers and patients from coronavirus to prevent the spread between person-to-person and close contact, sanitizing of area and/or provide personal protective equipment for covid-19. (reference title 8 ccr 3203 & 3380) location: unit 4 surgical area. potential concern with lack of notification for all exposed workers in the unit 4 surgical area where there are 10 positive cases for covid-19 . (reference title 8 ccr 3203 and 5199) please provide information on notifications to employees, procedures for covid and to include sanitizing and ppe.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
